,valid_from,tags_before,comments,changeset_id
7005,2023-10-20 00:14:15+00:00,{'highway': 'service'},adding information,142842347
5396,2023-10-20 00:14:15+00:00,"{'highway': 'footway', 'crossing': 'marked', 'footway': 'crossing'}",adding information,142842347
3261,2023-10-20 00:14:15+00:00,"{'highway': 'crossing', 'crossing': 'marked'}",adding information,142842347
12330,2023-10-20 00:14:15+00:00,{'highway': 'footway'},adding information,142842347
12689,2023-10-20 00:14:15+00:00,"{'highway': 'tertiary', 'surface': 'asphalt', 'name:en': 'Zorge street', 'name:ru': 'улица Зорге', 'name:hy': 'Զորգեի փողոց'}",adding information,142842347
6565,2023-10-20 00:14:15+00:00,"{'highway': 'residential', 'name': 'Sidqi Ruhulla Küçəsi', 'name:en': 'Bekzadyan street', 'name:ru': 'улица Бекзадяна', 'name:hy': 'Բեկզադյան փողոց'}",adding information,142842347
12026,2023-10-20 00:14:15+00:00,"{'highway': 'pedestrian', 'name': '28 May küçəsi', 'name:en': '20th February street', 'name:ru': 'улица 20 Февраля', 'name:hy': 'Փետրվարի 20-ի փող', 'steps': 'yes'}",adding information,142842347
15629,2023-10-20 00:14:15+00:00,"{'highway': 'footway', 'tunnel': 'covered'}",adding information,142842347
9554,2023-10-20 00:14:15+00:00,{'highway': 'footway'},adding information,142842347
8857,2023-10-20 00:14:15+00:00,{'highway': 'living_street'},adding information,142842347
8098,2023-10-20 00:14:15+00:00,{'landuse': 'grass'},adding information,142842347
11687,2023-10-20 00:14:15+00:00,{'highway': 'footway'},adding information,142842347
9539,2023-10-20 00:14:15+00:00,{'highway': 'service'},adding information,142842347
13504,2023-10-20 00:14:15+00:00,{'highway': 'footway'},adding information,142842347
15528,2023-10-20 00:14:15+00:00,"{'name': 'Xankəndi Məzarlığı', 'landuse': 'cemetery', 'name:en': 'Stepanakert Cemetery', 'name:ru': 'Степанакертское Кладбище', 'religion': 'christian', 'name:tr': 'Hankendi Mezarlığı'}",adding information,142842347
10141,2023-10-20 00:14:15+00:00,{'highway': 'footway'},adding information,142842347
749,2023-10-20 00:14:15+00:00,"{'highway': 'bus_stop', 'name': 'Ազատամարտիկների պողոտա (Ոստիկանություն)', 'name:en': 'Azatamartikneri Avenue (Police of Artsakh)', 'public_transport': 'platform', 'bus': 'yes', 'name:ru': 'проспект Азатамартикнери (Полиция)', 'name:hy': 'Ազատամարտիկների պողոտա (Ոստիկանություն)'}",adding information,142842347
8848,2023-10-20 00:14:15+00:00,{'highway': 'footway'},adding information,142842347
10182,2023-10-20 00:14:15+00:00,{'highway': 'footway'},adding information,142842347
10188,2023-10-20 00:14:15+00:00,{'highway': 'footway'},adding information,142842347
15530,2023-10-20 00:14:15+00:00,"{'landuse': 'cemetery', 'name:ru': 'Степанакертское Кладбище', 'religion': 'christian', 'denomination': 'armenian_apostolic', 'name:tr': 'Hankendi Mezarlığı', 'name:hy': 'Ստեփանակերտի գերեզմանոց'}",adding information,142842347
5890,2023-10-20 00:14:15+00:00,"{'highway': 'residential', 'name:en': 'Zorge 1st backstreet', 'name:ru': '1-й переулок Зорге', 'name:hy': 'Զորգեի 1-ին նրբանցք'}",adding information,142842347
1813,2023-10-20 00:14:15+00:00,{'barrier': 'gate'},adding information,142842347
7427,2023-10-20 00:14:15+00:00,{'barrier': 'wall'},adding information,142842347
10846,2023-10-20 00:14:15+00:00,"{'highway': 'footway', 'crossing': 'marked', 'footway': 'crossing'}",adding information,142842347
9429,2023-10-20 00:14:15+00:00,{'highway': 'service'},adding information,142842347
15132,2023-10-20 00:14:15+00:00,"{'highway': 'footway', 'crossing': 'marked', 'footway': 'crossing'}",adding information,142842347
13691,2023-10-20 00:14:15+00:00,{'highway': 'footway'},adding information,142842347
9471,2023-10-20 00:14:15+00:00,"{'highway': 'footway', 'surface': 'asphalt'}",adding information,142842347
5610,2023-10-20 00:14:15+00:00,{'highway': 'service'},adding information,142842347
14213,2023-10-20 00:14:15+00:00,"{'highway': 'footway', 'crossing': 'marked', 'footway': 'crossing'}",adding information,142842347
11044,2023-10-20 00:14:15+00:00,{'highway': 'steps'},adding information,142842347
14939,2023-10-20 00:14:15+00:00,{'highway': 'footway'},adding information,142842347
15682,2023-10-20 00:14:15+00:00,"{'source': 'Bing', 'highway': 'residential', 'name': 'Nəriman Nərimanov küçəsi', 'surface': 'asphalt', 'name:en': 'Raffi street', 'name:ru': 'улица Раффи', 'name:hy': 'Րաֆֆու փողոց'}",adding information,142842347
6722,2023-10-20 00:14:15+00:00,{'natural': 'wood'},adding information,142842347
6693,2023-10-20 00:14:15+00:00,{'amenity': 'parking'},adding information,142842347
9021,2023-10-20 00:14:15+00:00,{'highway': 'footway'},adding information,142842347
10085,2023-10-20 00:16:52+00:00,"{'name': 'Թիվ 8 Դպրոց', 'amenity': 'school', 'name:en': 'School No 8', 'name:ru': 'Школа № 8'}",adding information,142842457
11468,2023-10-20 00:16:52+00:00,{'barrier': 'fence'},adding information,142842457
11515,2023-10-20 00:16:52+00:00,{'highway': 'footway'},adding information,142842457
8845,2023-10-20 00:16:52+00:00,{'highway': 'footway'},adding information,142842457
14834,2023-10-20 00:16:52+00:00,"{'amenity': 'parking', 'parking': 'surface', 'fee': 'no'}",adding information,142842457
325,2023-10-20 00:16:52+00:00,"{'highway': 'crossing', 'crossing': 'marked'}",adding information,142842457
12712,2023-10-20 00:16:52+00:00,{'highway': 'service'},adding information,142842457
12721,2023-10-20 00:16:52+00:00,"{'amenity': 'school', 'name:en': 'School No 3', 'name:ru': 'Школа № 3', 'name:hy': 'Թիվ 3 Դպրոց'}",adding information,142842457
6859,2023-10-20 00:16:52+00:00,{'highway': 'footway'},adding information,142842457
9418,2023-10-20 00:16:52+00:00,"{'highway': 'residential', 'name': 'Şirin Mirzəyev küçəsi', 'surface': 'unpaved', 'maxspeed': '30'}",adding information,142842457
11455,2023-10-20 00:16:52+00:00,{'highway': 'service'},adding information,142842457
631,2023-10-20 01:20:34+00:00,"{'name': 'SOCAR', 'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_91': 'yes'}",adding information,142844145
3502,2023-10-20 01:46:48+00:00,"{'highway': 'crossing', 'crossing': 'marked'}",adding information,142844762
10719,2023-10-20 01:46:48+00:00,"{'highway': 'residential', 'name': 'Vaqif Cəfərov küçəsi'}",adding information,142844762
10718,2023-10-20 01:46:48+00:00,{'highway': 'living_street'},adding information,142844762
10716,2023-10-20 01:46:48+00:00,"{'highway': 'service', 'name': 'Amin Həmidov küçəsi', 'service': 'drive-through', 'bicycle': 'yes', 'motor_vehicle': 'yes', 'horse': 'yes'}",adding information,142844762
10715,2023-10-20 01:46:48+00:00,"{'source': 'GPS, survey, Bing', 'highway': 'tertiary', 'name': 'Mirhəsən Vəzirov', 'surface': 'asphalt', 'maxspeed': '40', 'name:tr': 'Mir Hasan Vezirov'}",adding information,142844762
10714,2023-10-20 01:46:48+00:00,"{'highway': 'service', 'name': 'Yusif Vəzir Çəmənzəminli', 'name:tr': 'Yusuf Vezir Çemenzeminli'}",adding information,142844762
5568,2023-10-20 01:46:48+00:00,{'landuse': 'forest'},adding information,142844762
11032,2023-10-20 01:46:48+00:00,"{'highway': 'living_street', 'name': 'Lətif İmanov', 'name:tr': 'Latif İmanov'}",adding information,142844762
14802,2023-10-20 01:46:48+00:00,"{'highway': 'residential', 'bicycle': 'yes', 'horse': 'yes'}",adding information,142844762
14801,2023-10-20 01:46:48+00:00,"{'highway': 'residential', 'name': 'Təbriz küçəsi'}",adding information,142844762
14753,2023-10-20 01:46:48+00:00,"{'source': 'Bing;GPS, survey, Bing', 'highway': 'secondary', 'name': 'Xəlil Məmmədov', 'surface': 'asphalt', 'old_name': 'Վարարակն փողոց', 'old_name:en': 'Vararakn street', 'old_name:ru': 'улица Вараракн', 'name:tr': 'Halil Memmedov'}",adding information,142844762
9393,2023-10-20 01:46:48+00:00,{'highway': 'footway'},adding information,142844762
9385,2023-10-20 01:46:48+00:00,{'highway': 'track'},adding information,142844762
3792,2023-10-20 01:46:48+00:00,"{'highway': 'crossing', 'crossing': 'marked'}",adding information,142844762
12056,2023-10-20 01:46:48+00:00,"{'highway': 'residential', 'name': 'Xəlil Məmmədov küçəsi', 'old_name': 'Վարարակն փողոց', 'old_name:en': 'Vararakn street', 'old_name:ru': 'улица Вараракн'}",adding information,142844762
12679,2023-10-20 01:46:48+00:00,"{'source': 'GPS, survey, Bing', 'highway': 'tertiary', 'name': 'Mirhəsən Vəzirov', 'surface': 'asphalt', 'old_name': 'Mirhəsən Vəzirov', 'name:tr': 'Mir Hasan Vezirov'}",adding information,142844762
3311,2023-10-20 01:46:48+00:00,"{'name': 'Vaqif Türbəsi', 'historic': 'tomb', 'name:tr': 'Vakıf Mozolesi', 'tomb': 'mausoleum'}",adding information,142844762
6664,2023-10-20 01:46:48+00:00,"{'highway': 'service', 'service': 'driveway'}",adding information,142844762
6660,2023-10-20 01:46:48+00:00,"{'highway': 'residential', 'bicycle': 'yes', 'horse': 'yes'}",adding information,142844762
15636,2023-10-20 01:46:48+00:00,"{'highway': 'tertiary', 'name': 'Pənahəli xan'}",adding information,142844762
12074,2023-10-20 01:46:48+00:00,"{'source': 'Bing;GPS, survey, Bing', 'highway': 'secondary', 'name': 'Xəlil Məmmədov/Gorus-Laçın-Xankəndi Yolu', 'surface': 'asphalt', 'maxspeed': '40', 'name:tr': 'Halil Memmedov'}",adding information,142844762
12552,2023-10-20 01:46:48+00:00,"{'source': 'Maxar', 'highway': 'primary', 'name': 'Şuşa - Füzuli şossesi', 'surface': 'asphalt', 'name:en': 'Shusha - Fuzuli Highway', 'junction': 'roundabout', 'name:tr': 'Şuşa - Fuzuli Yolu', 'name:az': 'Şuşa - Füzuli şossesi'}",adding information,142844762
12081,2023-10-20 01:46:48+00:00,{'natural': 'wood'},adding information,142844762
8056,2023-10-20 01:46:48+00:00,{'highway': 'footway'},adding information,142844762
8049,2023-10-20 01:46:48+00:00,"{'highway': 'residential', 'name': 'Növrəs küçəsi', 'oneway': 'no'}",adding information,142844762
12668,2023-10-20 01:46:48+00:00,"{'highway': 'track', 'name': 'Güllük Məscidi yolu', 'tracktype': 'grade1', 'bicycle': 'yes', 'motor_vehicle': 'yes', 'horse': 'yes', 'name:tr': 'Güllük Camii yolu'}",adding information,142844762
14943,2023-10-20 01:46:48+00:00,{'highway': 'living_street'},adding information,142844762
5982,2023-10-20 01:46:48+00:00,{'highway': 'residential'},adding information,142844762
5978,2023-10-20 01:46:48+00:00,"{'highway': 'track', 'name': 'Təbriz küçəsi'}",adding information,142844762
5975,2023-10-20 01:46:48+00:00,"{'highway': 'service', 'name': 'Səməd Bəy Mehmandarov küçəsi', 'tracktype': 'grade1', 'bicycle': 'yes', 'motor_vehicle': 'yes', 'horse': 'yes'}",adding information,142844762
8814,2023-10-20 01:46:48+00:00,"{'highway': 'service', 'name': 'Amin Həmidov küçəsi', 'service': 'drive-through'}",adding information,142844762
5314,2023-10-20 01:46:48+00:00,{'highway': 'footway'},adding information,142844762
5918,2023-10-20 01:46:48+00:00,"{'source': 'GPS, survey', 'highway': 'path', 'foot': 'yes'}",adding information,142844762
14967,2023-10-20 01:46:48+00:00,{'highway': 'service'},adding information,142844762
6857,2023-10-20 01:46:48+00:00,"{'source': 'geometry: strava.com heatmap 2022-11-16;aerial imagery', 'highway': 'primary', 'name': 'Zəfər yolu', 'surface': 'asphalt', 'name:en': 'Shusha - Fuzuli Highway', 'wikidata': 'Q104913528'}",adding information,142844762
6843,2023-10-20 01:46:48+00:00,"{'highway': 'residential', 'name': 'Vaqif Cəfərov küçəsi', 'surface': 'asphalt', 'oneway': 'no', 'maxspeed': '40', 'old_name': 'Պերճ Պռոշյան փողոց', 'old_name:en': 'Perch Proshyan street', 'old_name:ru': 'улица Перча Прошяна'}",adding information,142844762
6839,2023-10-20 01:46:48+00:00,{'highway': 'service'},adding information,142844762
6832,2023-10-20 01:46:48+00:00,{'highway': 'service'},adding information,142844762
5298,2023-10-20 01:46:48+00:00,{'highway': 'track'},adding information,142844762
8795,2023-10-20 01:46:48+00:00,"{'highway': 'tertiary', 'name': 'Molla Pənah Vaqif', 'surface': 'asphalt', 'maxspeed': '40', 'old_name': 'Molla Pənah Vaqif', 'name:tr': 'Molla Penah Vâkıf'}",adding information,142844762
8791,2023-10-20 01:46:48+00:00,{'leisure': 'park'},adding information,142844762
1846,2023-10-20 01:46:48+00:00,"{'highway': 'crossing', 'crossing': 'marked'}",adding information,142844762
5986,2023-10-20 01:46:48+00:00,{'highway': 'service'},adding information,142844762
14955,2023-10-20 01:46:48+00:00,{'highway': 'residential'},adding information,142844762
10038,2023-10-20 01:46:48+00:00,"{'highway': 'residential', 'name': 'Əhmədbəy Ağaoğlu', 'name:tr': 'Ahmet Ağaoğlu'}",adding information,142844762
10034,2023-10-20 01:46:48+00:00,"{'highway': 'service', 'name': 'Atatürk', 'surface': 'unpaved', 'service': 'driveway', 'bicycle': 'yes', 'horse': 'yes', 'name:tr': 'Atatürk'}",adding information,142844762
10031,2023-10-20 01:46:48+00:00,"{'highway': 'track', 'bicycle': 'yes', 'motor_vehicle': 'yes', 'horse': 'yes'}",adding information,142844762
10028,2023-10-20 01:46:48+00:00,"{'highway': 'residential', 'name': 'Nəriman Nərimanov', 'name:tr': 'Neriman Nerimanov'}",adding information,142844762
15001,2023-10-20 01:46:48+00:00,{'natural': 'wood'},adding information,142844762
1835,2023-10-20 01:46:48+00:00,{'barrier': 'gate'},adding information,142844762
8779,2023-10-20 01:46:48+00:00,"{'highway': 'service', 'name': 'Səməd Vurğun', 'oneway': 'no', 'service': 'driveway', 'name:tr': 'Samed Vurgun'}",adding information,142844762
14059,2023-10-20 01:46:48+00:00,"{'highway': 'track', 'name': 'Dədə Qorqud küçəsi'}",adding information,142844762
8739,2023-10-20 01:46:48+00:00,{'highway': 'steps'},adding information,142844762
10855,2023-10-20 01:46:48+00:00,"{'highway': 'residential', 'name': 'Kərim bəy Mehmandarov', 'name:tr': 'Kerim Bey Mehmandarov'}",adding information,142844762
14974,2023-10-20 01:46:48+00:00,"{'highway': 'residential', 'name': 'Dədə Qorqud küçəsi'}",adding information,142844762
9454,2023-10-20 01:46:48+00:00,"{'highway': 'living_street', 'name': 'Mir Möhsün Nəvvab', 'surface': 'unhewn_cobblestone', 'bicycle': 'yes', 'motor_vehicle': 'yes', 'horse': 'yes', 'name:tr': 'Mir Muhsin Nevvab'}",adding information,142844762
9453,2023-10-20 01:46:48+00:00,{'highway': 'service'},adding information,142844762
9452,2023-10-20 01:46:48+00:00,{'natural': 'wood'},adding information,142844762
9435,2023-10-20 01:46:48+00:00,"{'name': 'Xan Bağı', 'leisure': 'park', 'name:tr': 'Han Bahçesi'}",adding information,142844762
14139,2023-10-20 01:46:48+00:00,{'highway': 'living_street'},adding information,142844762
14137,2023-10-20 01:46:48+00:00,{'leisure': 'park'},adding information,142844762
14136,2023-10-20 01:46:48+00:00,{'natural': 'wood'},adding information,142844762
6768,2023-10-20 01:46:48+00:00,"{'highway': 'tertiary', 'name': 'Lətif İmanov', 'surface': 'asphalt', 'name:tr': 'Latif İmanov'}",adding information,142844762
10190,2023-10-20 01:46:48+00:00,{'highway': 'path'},adding information,142844762
12730,2023-10-20 01:46:48+00:00,"{'highway': 'primary', 'name': 'Zəfər yolu', 'surface': 'asphalt', 'wikidata': 'Q104913528', 'old_name': 'Qurban Pirimov', 'name:tr': 'Zafer Yolu'}",adding information,142844762
12763,2023-10-20 01:46:48+00:00,{'highway': 'footway'},adding information,142844762
12762,2023-10-20 01:46:48+00:00,{'highway': 'footway'},adding information,142844762
8084,2023-10-20 01:46:48+00:00,"{'highway': 'service', 'service': 'driveway'}",adding information,142844762
10216,2023-10-20 01:46:48+00:00,"{'source': 'GPS, survey, Bing', 'highway': 'secondary', 'name': 'Seyid Şuşinski', 'foot': 'yes', 'name:tr': 'Seyid Şuşinski'}",adding information,142844762
12027,2023-10-20 01:46:48+00:00,"{'highway': 'residential', 'name': 'Mirzə Fətəli Axundzadə', 'oneway': 'no', 'old_name': 'Mirzə Fətəli Axundzadə', 'old_name:en': 'Mirza Fatali Axundzadeh', 'name:tr': 'Mirza Fetali Ahundov'}",adding information,142844762
15593,2023-10-20 01:46:48+00:00,{'highway': 'footway'},adding information,142844762
